VesselInci,MonitorEve,MonitorE_2,EventLocat,QuadName,Latitude_d,Longitude_d,Latitude_1,Long_1,VesselType,VesselTy_1,Short_titl,CategoryNa,incident_c,Species_Na,Species_co,Notes
6234,8/13/2012,10:00,"Andrews Bay, 1mi W",176,48 32.718,123 10.590,48.54529998,-123.1765,private motor,PM,200y/183m- under power,Within 200m/yds,06.2,killer whale - southern resident,SR- oror (SR),
6234,8/13/2012,10:00,"Andrews Bay, 1mi W",176,48 32.718,123 10.590,48.54529998,-123.1765,private motor,PM,vessel inshore of whales,Inshore,07.0,killer whale - southern resident,SR- oror (SR),
6235,8/13/2012,10:00,"Andrews Bay, 1mi W",176,48 32.718,123 10.590,48.54529998,-123.1765,private motor,PM,200y/183m- stopped,Within 200m/yds,06.1,killer whale - southern resident,SR- oror (SR),
6235,8/13/2012,10:00,"Andrews Bay, 1mi W",176,48 32.718,123 10.590,48.54529998,-123.1765,private motor,PM,200y/183m- fishing,Within 200m/yds,06.4,killer whale - southern resident,SR- oror (SR),
6236,8/13/2012,10:00,"Andrews Bay, 1mi W",176,48 32.718,123 10.590,48.54529998,-123.1765,marine monitoring,MM,200y/183m- under power,Within 200m/yds,06.2,killer whale - southern resident,SR- oror (SR),
6236,8/13/2012,10:00,"Andrews Bay, 1mi W",176,48 32.718,123 10.590,48.54529998,-123.1765,marine monitoring,MM,vessel within 100m - under power,Within 100 m/yds,05.2,killer whale - southern resident,SR- oror (SR),
6236,8/13/2012,10:00,"Andrews Bay, 1mi W",176,48 32.718,123 10.590,48.54529998,-123.1765,marine monitoring,MM,vessel inshore of whales,Inshore,07.0,killer whale - southern resident,SR- oror (SR),
6237,8/13/2012,12:00,Battleship Isl. 1/2mi W,175,48 37.744,123 12.139,48.62906666,-123.2023167,private motor,PM,In path 200-400 yds,In Path,03.1A,killer whale - southern resident,SR- oror (SR),
6237,8/13/2012,12:00,Battleship Isl. 1/2mi W,175,48 37.744,123 12.139,48.62906666,-123.2023167,private motor,PM,200y/183m- stopped,Within 200m/yds,06.1,killer whale - southern resident,SR- oror (SR),
6239,8/13/2012,13:00,"Henry IsI., W 1/2 mi",169,48 36.101,123 12.506,48.60168336,-123.2084333,private motor,PM,vessel inshore of whales,Inshore,07.0,,,
6239,8/13/2012,13:00,"Henry IsI., W 1/2 mi",169,48 36.101,123 12.506,48.60168336,-123.2084333,private motor,PM,In path 200-400 yds,In Path,03.1A,,,
6240,8/13/2012,13:00,"Henry IsI., W 1/2 mi",169,48 36.101,123 12.506,48.60168336,-123.2084333,ecotour kayak,EK,kayaks- parked on headland,Kayak Specific,60.5,,,
6240,8/13/2012,13:00,"Henry IsI., W 1/2 mi",169,48 36.101,123 12.506,48.60168336,-123.2084333,ecotour kayak,EK,kayak- 200y/183m,Kayak Specific,60.6,,,
6240,8/13/2012,13:00,"Henry IsI., W 1/2 mi",169,48 36.101,123 12.506,48.60168336,-123.2084333,ecotour kayak,EK,kayak - spread out when whales present,Kayak Specific,60.1,,,
6241,8/13/2012,13:00,"Henry IsI., W 1/2 mi",169,48 36.101,123 12.506,48.60168336,-123.2084333,marine monitoring,MM,vessel inshore of whales,Inshore,07.0,,,
6242,8/13/2012,13:00,"Henry IsI., W 1/2 mi",169,48 36.101,123 12.506,48.60168336,-123.2084333,private motor,PM,vessel inshore of whales,Inshore,07.0,,,
6243,8/13/2012,13:00,"Henry IsI., W 1/2 mi",169,48 36.101,123 12.506,48.60168336,-123.2084333,private motor,PM,vessel inshore of whales,Inshore,07.0,,,
6244,8/13/2012,14:00,"henry IsI., 13/4mi NW",170,48 37.834,123 13.171,48.63056666,-123.2195167,private motor,PM,vessel crossed the path of whales,In Path,03.3,,,
6245,8/13/2012,14:00,"henry IsI., 13/4mi NW",170,48 37.834,123 13.171,48.63056666,-123.2195167,private sail,PS,vessel crossed the path of whales,In Path,03.3,,,
6245,8/13/2012,14:00,"henry IsI., 13/4mi NW",170,48 37.834,123 13.171,48.63056666,-123.2195167,private sail,PS,200y/183m- under power,Within 200m/yds,06.2,,,
6254,8/13/2012,15:00,"turn Pt., 4mi S",175,48 38.126,123 13.300,48.63543332,-123.2216667,private motor,PM,200y/183m- stopped,Within 200m/yds,06.1,,,
6254,8/13/2012,15:00,"turn Pt., 4mi S",175,48 38.126,123 13.300,48.63543332,-123.2216667,private motor,PM,In path 200-400 yds,In Path,03.1A,,,
6255,8/13/2012,15:00,"turn Pt., 4mi S",175,48 38.126,123 13.300,48.63543332,-123.2216667,private motor,PM,200y/183m- stopped,Within 200m/yds,06.1,,,
6255,8/13/2012,15:00,"turn Pt., 4mi S",175,48 38.126,123 13.300,48.63543332,-123.2216667,private motor,PM,In path 200-400 yds,In Path,03.1A,,,
6256,8/13/2012,15:00,"turn Pt., 4mi S",175,48 38.126,123 13.300,48.63543332,-123.2216667,ecotour US,EU,In path 200-400 yds,In Path,03.1A,,,
6256,8/13/2012,15:00,"turn Pt., 4mi S",175,48 38.126,123 13.300,48.63543332,-123.2216667,ecotour US,EU,200y/183m- stopped,Within 200m/yds,06.1,,,
6238,8/13/2012,12:30,"Turn Pt., 1 mi N",164,48 42.089,123 13.633,48.70148335,-123.2272167,ecotour US,EU,In path 200-400 yds,In Path,03.1A,,,
6246,8/13/2012,14:30,"Turn Pt., 2.5 mi S",170,48 38.532,123 13.984,48.64220002,-123.2330667,ecotour CDN,EC,200y/183m- under power,Within 200m/yds,06.2,,,
6247,8/13/2012,14:30,"Turn Pt., 2.5 mi S",170,48 38.532,123 13.984,48.64220002,-123.2330667,commercial aircraft service,CA,aircraft - low flying,Aircraft,50.1,,,
6248,8/13/2012,14:30,"Turn Pt., 2.5 mi S",170,48 38.532,123 13.984,48.64220002,-123.2330667,private motor,PM,200y/183m- under power,Within 200m/yds,06.2,,,
6248,8/13/2012,14:30,"Turn Pt., 2.5 mi S",170,48 38.532,123 13.984,48.64220002,-123.2330667,private motor,PM,In path 200-400 yds,In Path,03.1A,,,
6249,8/13/2012,14:30,"Turn Pt., 2.5 mi S",170,48 38.532,123 13.984,48.64220002,-123.2330667,private motor,PM,In path 200-400 yds,In Path,03.1A,,,
6250,8/13/2012,14:30,"Turn Pt., 2.5 mi S",170,48 38.532,123 13.984,48.64220002,-123.2330667,private motor,PM,200y/183m- stopped,Within 200m/yds,06.1,,,
6251,8/13/2012,14:30,"Turn Pt., 2.5 mi S",170,48 38.532,123 13.984,48.64220002,-123.2330667,private motor,PM,non-compliant approach from behind,Approach,04.2,,,
6252,8/13/2012,14:30,"Turn Pt., 2.5 mi S",170,48 38.532,123 13.984,48.64220002,-123.2330667,private motor,PM,200y/183m- stopped,Within 200m/yds,06.1,,,
6253,8/13/2012,14:30,"Turn Pt., 2.5 mi S",170,48 38.532,123 13.984,48.64220002,-123.2330667,ecotour CDN,EC,200y/183m- stopped,Within 200m/yds,06.1,,,
6257,8/13/2012,15:30,"turn Pt., 4.5 mi S",175,48 36.987,123 14.216,48.61644999,-123.2369333,ecotour US,EU,In path 200-400 yds,In Path,03.1A,,,
6257,8/13/2012,15:30,"turn Pt., 4.5 mi S",175,48 36.987,123 14.216,48.61644999,-123.2369333,ecotour US,EU,200y/183m- stopped,Within 200m/yds,06.1,,,
6258,8/13/2012,15:30,"turn Pt., 4.5 mi S",175,48 36.987,123 14.216,48.61644999,-123.2369333,private motor,PM,In path 200-400 yds,In Path,03.1A,,,
6258,8/13/2012,15:30,"turn Pt., 4.5 mi S",175,48 36.987,123 14.216,48.61644999,-123.2369333,private motor,PM,200y/183m- stopped,Within 200m/yds,06.1,,,
6261,8/19/2012,12:30,"Gooch Isl., 1 mi SE",171,48 39.971,123 15.135,48.66618334,-123.25225,private motor,PM,speed > 7knts w/in 400m,Speed,02.0,,,
6261,8/19/2012,12:30,"Gooch Isl., 1 mi SE",171,48 39.971,123 15.135,48.66618334,-123.25225,private motor,PM,vessel crossed the path of whales,In Path,03.3,,,
6261,8/19/2012,12:30,"Gooch Isl., 1 mi SE",171,48 39.971,123 15.135,48.66618334,-123.25225,private motor,PM,vessel within 100m - stopped,Within 100 m/yds,05.1,,,
6261,8/19/2012,12:30,"Gooch Isl., 1 mi SE",171,48 39.971,123 15.135,48.66618334,-123.25225,private motor,PM,200y/183m- stopped,Within 200m/yds,06.1,,,
6262,8/19/2012,12:30,"Gooch Isl., 1 mi SE",171,48 39.971,123 15.135,48.66618334,-123.25225,private motor,PM,200y/183m- stopped,Within 200m/yds,06.1,,,
6262,8/19/2012,12:30,"Gooch Isl., 1 mi SE",171,48 39.971,123 15.135,48.66618334,-123.25225,private motor,PM,vessel within 100m - stopped,Within 100 m/yds,05.1,,,
6263,8/24/2012,12:30,,,0 00.000,0 00.000,0,0,private motor,PM,speed > 7knts w/in 400m,Speed,02.0,,,Excluded from GIS maps due to no L/L’s or location data
6265,8/24/2012,13:30,Hannah Hts. 1/2 mi SE,181,48 29.540,123 07.712,48.49233335,-123.1285333,ecotour US,EU,area restriction - SJIVNBZ (1/4mi),Area Restriction,40.1,minke whale,minke- baac,
6266,8/24/2012,13:30,Hannah Hts. 1/2 mi SE,181,48 29.540,123 07.712,48.49233335,-123.1285333,private sail,PS,area restriction - SJIVNBZ (1/4mi),Area Restriction,40.1,minke whale,minke- baac,
6267,8/24/2012,13:30,Hannah Hts. 1/2 mi SE,181,48 29.540,123 07.712,48.49233335,-123.1285333,ecotour US,EU,area restriction - SJIVNBZ (1/4mi),Area Restriction,40.1,minke whale,minke- baac,
6267,8/24/2012,13:30,Hannah Hts. 1/2 mi SE,181,48 29.540,123 07.712,48.49233335,-123.1285333,ecotour US,EU,area restriction - Lime Kiln,Area Restriction,40.2,minke whale,minke- baac,
6264,8/24/2012,13:00,"lime Kiln., 3/4mi SE",181,48 30.344,123 09.098,48.50573333,-123.1516333,ecotour US,EU,area restriction - SJIVNBZ (1/4mi),Area Restriction,40.1,,,
6284,8/25/2012,13:00,"Reef Pt., 3/4 mi SW",210,0 00.000,0 00.000,48.5834,-122.7582,private motor,PM,non-compliant approach from behind,Approach,04.2,killer whale - transients,T- oror (T),
6284,8/25/2012,13:00,"Reef Pt., 3/4 mi SW",210,0 00.000,0 00.000,48.5834,-122.7582,private motor,PM,vessel within 100m - under power,Within 100 m/yds,05.2,killer whale - transients,T- oror (T),
6284,8/25/2012,13:00,"Reef Pt., 3/4 mi SW",210,0 00.000,0 00.000,48.5834,-122.7582,private motor,PM,200y/183m- stopped,Within 200m/yds,06.1,killer whale - transients,T- oror (T),
6284,8/25/2012,13:00,"Reef Pt., 3/4 mi SW",210,0 00.000,0 00.000,48.5834,-122.7582,private motor,PM,200y/183m- under power,Within 200m/yds,06.2,killer whale - transients,T- oror (T),
6285,8/25/2012,13:00,"Reef Pt., 3/4 mi SW",210,0 00.000,0 00.000,48.5834,-122.7582,private motor,PM,200y/183m- under power,Within 200m/yds,06.2,killer whale - transients,T- oror (T),
6285,8/25/2012,13:00,"Reef Pt., 3/4 mi SW",210,0 00.000,0 00.000,48.5834,-122.7582,private motor,PM,200y/183m- stopped,Within 200m/yds,06.1,killer whale - transients,T- oror (T),
6286,8/25/2012,13:00,"Reef Pt., 3/4 mi SW",210,0 00.000,0 00.000,48.5834,-122.7582,marine monitoring,MM,non-compliant approach from behind,Approach,04.2,killer whale - transients,T- oror (T),
6293,8/25/2012,14:00,"Reef Pt., 1mi NW",215,48 33.325,122 45.096,48.55541668,-122.7516,ecotour CDN,EC,200y/183m- stopped,Within 200m/yds,06.1,,,
6294,8/25/2012,14:00,"Reef Pt., 1mi NW",215,48 33.325,122 45.096,48.55541668,-122.7516,ecotour CDN,EC,200y/183m- stopped,Within 200m/yds,06.1,,,
6295,8/25/2012,14:00,"Reef Pt., 1mi NW",215,48 33.325,122 45.096,48.55541668,-122.7516,ecotour US,EU,200y/183m- stopped,Within 200m/yds,06.1,,,
6295,8/25/2012,14:00,"Reef Pt., 1mi NW",215,48 33.325,122 45.096,48.55541668,-122.7516,ecotour US,EU,vessel within 100m - stopped,Within 100 m/yds,05.1,,,
6296,8/25/2012,14:00,"Reef Pt., 1mi NW",215,48 33.325,122 45.096,48.55541668,-122.7516,ecotour CDN,EC,200y/183m- stopped,Within 200m/yds,06.1,,,
6297,8/25/2012,14:00,"Reef Pt., 1mi NW",215,48 33.325,122 45.096,48.55541668,-122.7516,private motor,PM,vessel crossed the path of whales,In Path,03.3,,,
6297,8/25/2012,14:00,"Reef Pt., 1mi NW",215,48 33.325,122 45.096,48.55541668,-122.7516,private motor,PM,200y/183m- under power,Within 200m/yds,06.2,,,
6298,8/25/2012,14:00,"Reef Pt., 1mi NW",215,48 33.325,122 45.096,48.55541668,-122.7516,marine monitoring,MM,200y/183m- under power,Within 200m/yds,06.2,,,
6299,8/25/2012,14:00,"Reef Pt., 1mi NW",215,48 33.325,122 45.096,48.55541668,-122.7516,private motor,PM,In path 200-400 yds,In Path,03.1A,,,
6300,8/25/2012,14:00,"Reef Pt., 1mi NW",215,48 33.325,122 45.096,48.55541668,-122.7516,private motor,PM,In path 200-400 yds,In Path,03.1A,,,
6301,8/25/2012,14:00,"Reef Pt., 1mi NW",215,48 33.325,122 45.096,48.55541668,-122.7516,private motor,PM,In path 200-400 yds,In Path,03.1A,,,
6302,8/25/2012,14:00,"Reef Pt., 1mi NW",215,48 33.325,122 45.096,48.55541668,-122.7516,private motor,PM,speed > 7knts w/in 400m,Speed,02.0,,,
6302,8/25/2012,14:00,"Reef Pt., 1mi NW",215,48 33.325,122 45.096,48.55541668,-122.7516,private motor,PM,vessel crossed the path of whales,In Path,03.3,,,
6303,8/25/2012,14:00,"Reef Pt., 1mi NW",215,48 33.325,122 45.096,48.55541668,-122.7516,private motor,PM,speed > 7knts w/in 400m,Speed,02.0,,,
6303,8/25/2012,14:00,"Reef Pt., 1mi NW",215,48 33.325,122 45.096,48.55541668,-122.7516,private motor,PM,vessel crossed the path of whales,In Path,03.3,,,
6304,8/25/2012,14:00,"Reef Pt., 1mi NW",215,48 33.325,122 45.096,48.55541668,-122.7516,ecotour US,EU,200y/183m- under power,Within 200m/yds,06.2,,,
6304,8/25/2012,14:00,"Reef Pt., 1mi NW",215,48 33.325,122 45.096,48.55541668,-122.7516,ecotour US,EU,vessel within 100m - under power,Within 100 m/yds,05.2,,,
6305,8/25/2012,14:00,"Reef Pt., 1mi NW",215,48 33.325,122 45.096,48.55541668,-122.7516,ecotour US,EU,200y/183m- stopped,Within 200m/yds,06.1,,,
6306,8/25/2012,14:00,"Reef Pt., 1mi NW",215,48 33.325,122 45.096,48.55541668,-122.7516,private motor,PM,speed > 7knts w/in 400m,Speed,02.0,,,
6306,8/25/2012,14:00,"Reef Pt., 1mi NW",215,48 33.325,122 45.096,48.55541668,-122.7516,private motor,PM,200y/183m- under power,Within 200m/yds,06.2,,,
6307,8/25/2012,14:00,"Reef Pt., 1mi NW",215,48 33.325,122 45.096,48.55541668,-122.7516,private motor,PM,200y/183m- under power,Within 200m/yds,06.2,,,
6307,8/25/2012,14:00,"Reef Pt., 1mi NW",215,48 33.325,122 45.096,48.55541668,-122.7516,private motor,PM,speed > 7knts w/in 400m,Speed,02.0,,,
6308,8/25/2012,14:00,"Reef Pt., 1mi NW",215,48 33.325,122 45.096,48.55541668,-122.7516,ecotour US,EU,200y/183m- stopped,Within 200m/yds,06.1,,,
6309,8/25/2012,14:00,"Reef Pt., 1mi NW",215,48 33.325,122 45.096,48.55541668,-122.7516,ecotour US,EU,200y/183m- stopped,Within 200m/yds,06.1,,,
6309,8/25/2012,14:00,"Reef Pt., 1mi NW",215,48 33.325,122 45.096,48.55541668,-122.7516,ecotour US,EU,vessel within 100m - stopped,Within 100 m/yds,05.1,,,
6310,8/25/2012,14:00,"Reef Pt., 1mi NW",215,48 33.325,122 45.096,48.55541668,-122.7516,ecotour US,EU,In path 200-400 yds,In Path,03.1A,,,
6287,8/25/2012,13:30,"Strawberry Isl., 3/4 mi W",210,48 34.268,122 45.146,48.57113336,-122.7524333,private motor,PM,speed > 7knts w/in 400m,Speed,02.0,,,
6287,8/25/2012,13:30,"Strawberry Isl., 3/4 mi W",210,48 34.268,122 45.146,48.57113336,-122.7524333,private motor,PM,vessel crossed the path of whales,In Path,03.3,,,
6287,8/25/2012,13:30,"Strawberry Isl., 3/4 mi W",210,48 34.268,122 45.146,48.57113336,-122.7524333,private motor,PM,200y/183m- under power,Within 200m/yds,06.2,,,
6287,8/25/2012,13:30,"Strawberry Isl., 3/4 mi W",210,48 34.268,122 45.146,48.57113336,-122.7524333,private motor,PM,200y/183m- stopped,Within 200m/yds,06.1,,,
6287,8/25/2012,13:30,"Strawberry Isl., 3/4 mi W",210,48 34.268,122 45.146,48.57113336,-122.7524333,private motor,PM,vessel within 100m - stopped,Within 100 m/yds,05.1,,,
6287,8/25/2012,13:30,"Strawberry Isl., 3/4 mi W",210,48 34.268,122 45.146,48.57113336,-122.7524333,private motor,PM,In path 200-400 yds,In Path,03.1A,,,
6288,8/25/2012,13:30,"Strawberry Isl., 3/4 mi W",210,48 34.268,122 45.146,48.57113336,-122.7524333,private motor,PM,In path 200-400 yds,In Path,03.1A,,,
6288,8/25/2012,13:30,"Strawberry Isl., 3/4 mi W",210,48 34.268,122 45.146,48.57113336,-122.7524333,private motor,PM,200y/183m- under power,Within 200m/yds,06.2,,,
6289,8/25/2012,13:30,"Strawberry Isl., 3/4 mi W",210,48 34.268,122 45.146,48.57113336,-122.7524333,marine monitoring,MM,non-compliant approach from behind,Approach,04.2,,,
6290,8/25/2012,13:30,"Strawberry Isl., 3/4 mi W",210,48 34.268,122 45.146,48.57113336,-122.7524333,private sail,PS,200y/183m- under power,Within 200m/yds,06.2,,,
6291,8/25/2012,13:30,"Strawberry Isl., 3/4 mi W",210,48 34.268,122 45.146,48.57113336,-122.7524333,private motor,PM,In path 200-400 yds,In Path,03.1A,,,
6292,8/25/2012,13:30,"Strawberry Isl., 3/4 mi W",210,48 34.268,122 45.146,48.57113336,-122.7524333,marine monitoring,MM,non-compliant approach from behind,Approach,04.2,,,
6278,8/25/2012,12:30,"Tide Pt., 1 mi NW",210,48 35.734,122 45.244,48.59556669,-122.7540667,ecotour US,EU,200y/183m- stopped,Within 200m/yds,06.1,killer whale - transients,T- oror (T),
6279,8/25/2012,12:30,"Tide Pt., 1 mi NW",210,48 35.734,122 45.244,48.59556669,-122.7540667,ecotour US,EU,non-compliant approach from behind,Approach,04.2,killer whale - transients,T- oror (T),
6280,8/25/2012,12:30,"Tide Pt., 1 mi NW",210,48 35.734,122 45.244,48.59556669,-122.7540667,ecotour US,EU,200y/183m- stopped,Within 200m/yds,06.1,killer whale - transients,T- oror (T),
6281,8/25/2012,12:30,"Tide Pt., 1 mi NW",210,48 35.734,122 45.244,48.59556669,-122.7540667,private motor,PM,In path 200-400 yds,In Path,03.1A,killer whale - transients,T- oror (T),
6281,8/25/2012,12:30,"Tide Pt., 1 mi NW",210,48 35.734,122 45.244,48.59556669,-122.7540667,private motor,PM,vessel inshore of whales,Inshore,07.0,killer whale - transients,T- oror (T),
6281,8/25/2012,12:30,"Tide Pt., 1 mi NW",210,48 35.734,122 45.244,48.59556669,-122.7540667,private motor,PM,Area restriction - SJIVNBZ (1/8mi),Area Restriction,40.6,killer whale - transients,T- oror (T),
6282,8/25/2012,12:30,"Tide Pt., 1 mi NW",210,48 35.734,122 45.244,48.59556669,-122.7540667,private motor,PM,vessel inshore of whales,Inshore,07.0,killer whale - transients,T- oror (T),
6282,8/25/2012,12:30,"Tide Pt., 1 mi NW",210,48 35.734,122 45.244,48.59556669,-122.7540667,private motor,PM,Area restriction - SJIVNBZ (1/8mi),Area Restriction,40.6,killer whale - transients,T- oror (T),
6282,8/25/2012,12:30,"Tide Pt., 1 mi NW",210,48 35.734,122 45.244,48.59556669,-122.7540667,private motor,PM,In path 200-400 yds,In Path,03.1A,killer whale - transients,T- oror (T),
6283,8/25/2012,12:30,"Tide Pt., 1 mi NW",210,48 35.734,122 45.244,48.59556669,-122.7540667,private motor,PM,vessel inshore of whales,Inshore,07.0,killer whale - transients,T- oror (T),
6283,8/25/2012,12:30,"Tide Pt., 1 mi NW",210,48 35.734,122 45.244,48.59556669,-122.7540667,private motor,PM,Area restriction - SJIVNBZ (1/8mi),Area Restriction,40.6,killer whale - transients,T- oror (T),
6283,8/25/2012,12:30,"Tide Pt., 1 mi NW",210,48 35.734,122 45.244,48.59556669,-122.7540667,private motor,PM,In path 200-400 yds,In Path,03.1A,killer whale - transients,T- oror (T),
6268,8/25/2012,11:30,"Tide Pt., 3/4 mi NW",210,48 35.979,122 45.513,48.59965,-122.75855,ecotour US,EU,vessel crossed the path of whales,In Path,03.3,killer whale - transients,T- oror (T),
6269,8/25/2012,12:00,"Tide Pt., 3/4 mi NW",210,48 35.979,122 45.513,48.59965,-122.75855,ecotour CDN,EC,In path 200-400 yds,In Path,03.1A,killer whale - transients,T- oror (T),
6269,8/25/2012,12:00,"Tide Pt., 3/4 mi NW",210,48 35.979,122 45.513,48.59965,-122.75855,ecotour CDN,EC,200y/183m- stopped,Within 200m/yds,06.1,killer whale - transients,T- oror (T),
6270,8/25/2012,12:00,"Tide Pt., 3/4 mi NW",210,48 35.979,122 45.513,48.59965,-122.75855,ecotour US,EU,vessel within 100m - stopped,Within 100 m/yds,05.1,,,
6270,8/25/2012,12:00,"Tide Pt., 3/4 mi NW",210,48 35.979,122 45.513,48.59965,-122.75855,ecotour US,EU,200y/183m- stopped,Within 200m/yds,06.1,,,
6270,8/25/2012,12:00,"Tide Pt., 3/4 mi NW",210,48 35.979,122 45.513,48.59965,-122.75855,ecotour US,EU,In path 200-400 yds,In Path,03.1A,,,
6271,8/25/2012,12:00,"Tide Pt., 3/4 mi NW",210,48 35.979,122 45.513,48.59965,-122.75855,ecotour US,EU,200y/183m- stopped,Within 200m/yds,06.1,killer whale - transients,T- oror (T),
6271,8/25/2012,12:00,"Tide Pt., 3/4 mi NW",210,48 35.979,122 45.513,48.59965,-122.75855,ecotour US,EU,In path 200-400 yds,In Path,03.1A,killer whale - transients,T- oror (T),
6272,8/25/2012,12:00,"Tide Pt., 3/4 mi NW",210,48 35.979,122 45.513,48.59965,-122.75855,private motor,PM,vessel crossed the path of whales,In Path,03.3,killer whale - transients,T- oror (T),
6273,8/25/2012,12:00,"Tide Pt., 3/4 mi NW",210,48 35.979,122 45.513,48.59965,-122.75855,private motor,PM,non-compliant approach from behind,Approach,04.2,killer whale - transients,T- oror (T),
6274,8/25/2012,12:00,"Tide Pt., 3/4 mi NW",210,48 35.979,122 45.513,48.59965,-122.75855,marine monitoring,MM,non-compliant approach from behind,Approach,04.2,killer whale - transients,T- oror (T),
